Chr3	5400001	5500000	1632
Chr3	5500001	5600000	15655
Chr3	5600001	5700000	7128
Chr3	5700001	5800000	6470
Chr3	5800001	5900000	13748
Chr3	5900001	6000000	18362
Chr3	6000001	6100000	14319
Chr3	6100001	6200000	1849
Chr3	6200001	6300000	15261
Chr3	6300001	6400000	23952
Chr3	6400001	6500000	12749
Chr3	6500001	6600000	9883
Chr3	6600001	6700000	6633
Chr3	6700001	6800000	11934
Chr3	6800001	6900000	1960
Chr3	6900001	7000000	2807
Chr3	7000001	7100000	6900
Chr3	7100001	7200000	14138
Chr3	7200001	7300000	6398
Chr3	7300001	7400000	2556
Chr3	7400001	7500000	23101
Chr3	7500001	7600000	12034
Chr3	7600001	7700000	7192
Chr3	7700001	7800000	35057
Chr3	7800001	7900000	5740
Chr3	7900001	8000000	28639
Chr3	8000001	8100000	184
Chr3	8100001	8200000	2282
Chr3	8200001	8300000	8280
Chr3	8300001	8400000	4458
Chr3	8400001	8500000	2557
Chr3	8500001	8600000	6686
Chr3	8600001	8700000	6430
Chr3	8700001	8800000	5172
Chr3	8800001	8900000	1505
Chr3	8900001	9000000	16405
Chr3	9000001	9100000	7520
Chr3	9100001	9200000	5637
Chr3	9200001	9300000	13335
Chr3	9300001	9400000	13858
Chr3	9400001	9500000	10744
Chr3	9500001	9600000	21418
Chr3	9600001	9700000	13097
Chr3	9700001	9800000	13935
Chr3	9800001	9900000	11053
Chr3	9900001	10000000	29435
Chr3	10000001	10100000	51647
Chr3	10100001	10200000	13023
Chr3	10200001	10300000	17866
Chr3	10300001	10400000	29518
Chr3	10400001	10500000	1119
Chr3	10500001	10600000	8339
Chr3	10600001	10700000	11860
Chr3	10700001	10800000	5514
Chr3	10800001	10900000	22603
Chr3	10900001	11000000	16073
Chr3	11000001	11100000	11344
Chr3	11100001	11200000	25701
Chr3	11200001	11300000	21120
Chr3	11300001	11400000	21350
Chr3	11400001	11500000	12959
Chr3	11500001	11600000	6411
Chr3	11600001	11700000	15078
Chr3	11700001	11800000	24432
Chr3	11800001	11900000	287
Chr3	11900001	12000000	5995
Chr3	12000001	12100000	16462
Chr3	12100001	12200000	23573
Chr3	12200001	12300000	22277
Chr3	12300001	12400000	20974
Chr3	12400001	12500000	29452
Chr3	12500001	12600000	31201
Chr3	12600001	12700000	7098
Chr3	12700001	12800000	17896
Chr3	12800001	12900000	8242
Chr3	12900001	13000000	3997
Chr3	13000001	13100000	6636
Chr3	13100001	13200000	6340
Chr3	13200001	13300000	17622
Chr3	13300001	13400000	21257
Chr3	13400001	13500000	11377
Chr3	13500001	13600000	16102
Chr3	13600001	13700000	18232
Chr3	13700001	13800000	15119
Chr3	13800001	13900000	10924
Chr3	13900001	14000000	23086
Chr3	14000001	14100000	18435
Chr3	14100001	14200000	15762
Chr3	14200001	14300000	24335
Chr3	14300001	14400000	14855
Chr3	14400001	14500000	29600
Chr3	14500001	14600000	14813
Chr3	14600001	14700000	8860
Chr3	14700001	14800000	18502
Chr3	14800001	14900000	6340
Chr3	14900001	15000000	17319
Chr4	1	100000	6971
Chr4	100001	200000	1304
Chr4	200001	300000	280
Chr4	300001	400000	622
Chr4	400001	500000	2930
Chr4	500001	600000	2525
Chr4	600001	700000	1360
Chr4	700001	800000	22947
Chr4	800001	900000	5451
Chr4	900001	1000000	13533
Chr4	1000001	1100000	3952
Chr4	1100001	1200000	1544
Chr4	1200001	1300000	14910
Chr4	1300001	1400000	5792
Chr4	1400001	1500000	6781
Chr4	1500001	1600000	109
Chr4	1600001	1700000	4725
Chr4	1700001	1800000	2274
Chr4	1800001	1900000	358
Chr4	1900001	2000000	11107
Chr4	2000001	2100000	433
Chr4	2100001	2200000	10129
Chr4	2200001	2300000	3732
Chr4	2300001	2400000	3426
Chr4	2400001	2500000	9475
Chr4	2500001	2600000	6927
Chr4	2600001	2700000	6683
Chr4	2700001	2800000	19272
Chr4	2800001	2900000	13794
Chr4	2900001	3000000	17959
Chr4	3000001	3100000	0
Chr4	3100001	3200000	1786
Chr4	3200001	3300000	615
Chr4	3300001	3400000	17607
Chr4	3400001	3500000	13010
Chr4	3500001	3600000	5998
Chr4	3600001	3700000	1032
Chr4	3700001	3800000	10927
Chr4	3800001	3900000	2323
Chr4	3900001	4000000	14781
Chr4	4000001	4100000	12302
Chr4	4100001	4200000	7981
Chr4	4200001	4300000	1049
Chr4	4300001	4400000	19201
Chr4	4400001	4500000	908
Chr4	4500001	4600000	3234
Chr4	4600001	4700000	648
Chr4	4700001	4800000	3129
Chr4	4800001	4900000	9310
Chr4	4900001	5000000	302
Chr4	5000001	5100000	1824
Chr4	5100001	5200000	16318
Chr4	5200001	5300000	4264
Chr4	5300001	5400000	11504
Chr4	5400001	5500000	15055
Chr4	5500001	5600000	4760
Chr4	5600001	5700000	2551
Chr4	5700001	5800000	14793
Chr4	5800001	5900000	7337
Chr4	5900001	6000000	13691
Chr4	6000001	6100000	21445
Chr4	6100001	6200000	5830
Chr4	6200001	6300000	6695
Chr4	6300001	6400000	4605
Chr4	6400001	6500000	1681
Chr4	6500001	6600000	6726
Chr4	6600001	6700000	16580
Chr4	6700001	6800000	7210
Chr4	6800001	6900000	11227
Chr4	6900001	7000000	16887
Chr4	7000001	7100000	2473
Chr4	7100001	7200000	6145
Chr4	7200001	7300000	860
Chr4	7300001	7400000	1635
Chr4	7400001	7500000	1255
Chr4	7500001	7600000	8569
Chr4	7600001	7700000	22525
Chr4	7700001	7800000	13704
Chr4	7800001	7900000	14789
Chr4	7900001	8000000	6684
Chr4	8000001	8100000	3290
Chr4	8100001	8200000	3508
Chr4	8200001	8300000	3556
Chr4	8300001	8400000	1030
Chr4	8400001	8500000	5341
Chr4	8500001	8600000	17047
Chr4	8600001	8700000	9460
Chr4	8700001	8800000	11722
Chr4	8800001	8900000	959
Chr4	8900001	9000000	2655
Chr4	9000001	9100000	3540
Chr4	9100001	9200000	19661
Chr4	9200001	9300000	2192
Chr4	9300001	9400000	5602
Chr4	9400001	9500000	777
Chr4	9500001	9600000	6126
Chr4	9600001	9700000	23113
Chr4	9700001	9800000	15739
Chr4	9800001	9900000	11364
Chr4	9900001	10000000	10706
Chr4	10000001	10100000	1653
Chr4	10100001	10200000	16301
Chr4	10200001	10300000	18192
Chr4	10300001	10400000	10712
Chr4	10400001	10500000	13200
Chr4	10500001	10600000	6061
Chr4	10600001	10700000	14618
Chr4	10700001	10800000	105
Chr4	10800001	10900000	6888
Chr4	10900001	11000000	6477
Chr4	11000001	11100000	7614
Chr4	11100001	11200000	3471
Chr4	11200001	11300000	5783
Chr4	11300001	11400000	28313
Chr4	11400001	11500000	1382
Chr4	11500001	11600000	3563
Chr4	11600001	11700000	54
Chr4	11700001	11800000	17855
Chr4	11800001	11900000	3734
Chr4	11900001	12000000	621
Chr4	12000001	12100000	5382
Chr4	12100001	12200000	9485
Chr4	12200001	12300000	12787
Chr4	12300001	12400000	14257
Chr4	12400001	12500000	745
Chr4	12500001	12600000	3778
Chr4	12600001	12700000	2817
Chr4	12700001	12800000	3326
Chr4	12800001	12900000	1134
Chr4	12900001	13000000	14999
Chr4	13000001	13100000	15616
Chr4	13100001	13200000	3598
Chr4	13200001	13300000	8630
Chr4	13300001	13400000	21065
Chr4	13400001	13500000	9990
Chr4	13500001	13600000	6066
Chr4	13600001	13700000	6504
Chr4	13700001	13800000	16284
Chr4	13800001	13900000	5999
Chr4	13900001	14000000	1621
Chr4	14000001	14100000	11204
Chr4	14100001	14200000	9488
Chr4	14200001	14300000	25593
Chr4	14300001	14400000	19066
Chr4	14400001	14500000	868
Chr4	14500001	14600000	7926
Chr4	14600001	14700000	18732
Chr4	14700001	14800000	4908
Chr4	14800001	14900000	12754
Chr4	14900001	15000000	12143
Chr5	1	100000	0
Chr5	100001	200000	8720
Chr5	200001	300000	11078
Chr5	300001	400000	4297
Chr5	400001	500000	1998
Chr5	500001	600000	2448
Chr5	600001	700000	5571
Chr5	700001	800000	2238
Chr5	800001	900000	735
Chr5	900001	1000000	19495
Chr5	1000001	1100000	2076
Chr5	1100001	1200000	4949
Chr5	1200001	1300000	4448
Chr5	1300001	1400000	9519
Chr5	1400001	1500000	3154
Chr5	1500001	1600000	6035
Chr5	1600001	1700000	6315
Chr5	1700001	1800000	5096
Chr5	1800001	1900000	2188
Chr5	1900001	2000000	2417
Chr5	2000001	2100000	2788
Chr5	2100001	2200000	3679
Chr5	2200001	2300000	1381
Chr5	2300001	2400000	20620
Chr5	2400001	2500000	5740
Chr5	2500001	2600000	1952
Chr5	2600001	2700000	6926
Chr5	2700001	2800000	10790
Chr5	2800001	2900000	4750
Chr5	2900001	3000000	5234
Chr5	3000001	3100000	1357
Chr5	3100001	3200000	16433
Chr5	3200001	3300000	5972
Chr5	3300001	3400000	6047
Chr5	3400001	3500000	17075
Chr5	3500001	3600000	334
Chr5	3600001	3700000	15106
Chr5	3700001	3800000	1176
Chr5	3800001	3900000	5197
Chr5	3900001	4000000	16105
Chr5	4000001	4100000	25148
Chr5	4100001	4200000	35971
Chr5	4200001	4300000	26295
Chr5	4300001	4400000	4072
Chr5	4400001	4500000	3889
Chr5	4500001	4600000	13208
Chr5	4600001	4700000	13732
Chr5	4700001	4800000	11507
Chr5	4800001	4900000	10275
Chr5	4900001	5000000	10420
Chr5	5000001	5100000	15893
Chr5	5100001	5200000	5847
Chr5	5200001	5300000	2325
Chr5	5300001	5400000	19902
Chr5	5400001	5500000	1546
Chr5	5500001	5600000	4617
Chr5	5600001	5700000	4958
Chr5	5700001	5800000	7449
Chr5	5800001	5900000	4883
Chr5	5900001	6000000	7794
Chr5	6000001	6100000	4024
Chr5	6100001	6200000	17371
Chr5	6200001	6300000	28609
Chr5	6300001	6400000	15138
Chr5	6400001	6500000	4598
Chr5	6500001	6600000	1244
Chr5	6600001	6700000	1369
Chr5	6700001	6800000	27351
Chr5	6800001	6900000	4047
Chr5	6900001	7000000	19162
Chr5	7000001	7100000	36976
Chr5	7100001	7200000	18151
Chr5	7200001	7300000	2462
Chr5	7300001	7400000	4347
Chr5	7400001	7500000	9727
Chr5	7500001	7600000	13268
Chr5	7600001	7700000	13798
Chr5	7700001	7800000	21774
Chr5	7800001	7900000	42999
Chr5	7900001	8000000	18424
Chr5	8000001	8100000	7297
Chr5	8100001	8200000	10058
Chr5	8200001	8300000	8760
Chr5	8300001	8400000	9599
Chr5	8400001	8500000	18294
Chr5	8500001	8600000	26906
Chr5	8600001	8700000	16890
Chr5	8700001	8800000	27586
Chr5	8800001	8900000	13086
Chr5	8900001	9000000	25129
Chr5	9000001	9100000	3456
Chr5	9100001	9200000	15010
Chr5	9200001	9300000	18085
Chr5	9300001	9400000	25444
Chr5	9400001	9500000	33788
Chr5	9500001	9600000	36263
Chr5	9600001	9700000	18928
Chr5	9700001	9800000	5677
Chr5	9800001	9900000	825
Chr5	9900001	10000000	8091
Chr5	10000001	10100000	19278
Chr5	10100001	10200000	7081
Chr5	10200001	10300000	8829
Chr5	10300001	10400000	28012
Chr5	10400001	10500000	29770
Chr5	10500001	10600000	15534
Chr5	10600001	10700000	3795
Chr5	10700001	10800000	1280
Chr5	10800001	10900000	1106
Chr5	10900001	11000000	3800
Chr5	11000001	11100000	854
Chr5	11100001	11200000	2001
Chr5	11200001	11300000	1627
Chr5	11300001	11400000	5368
Chr5	11400001	11500000	8649
Chr5	11500001	11600000	19296
Chr5	11600001	11700000	12465
Chr5	11700001	11800000	27081
Chr5	11800001	11900000	11710
Chr5	11900001	12000000	12805
Chr5	12000001	12100000	2751
Chr5	12100001	12200000	3018
Chr5	12200001	12300000	5868
Chr5	12300001	12400000	12081
Chr5	12400001	12500000	4310
Chr5	12500001	12600000	3214
Chr5	12600001	12700000	3027
Chr5	12700001	12800000	9878
Chr5	12800001	12900000	9708
Chr5	12900001	13000000	2944
Chr5	13000001	13100000	10305
Chr5	13100001	13200000	7515
Chr5	13200001	13300000	7925
Chr5	13300001	13400000	23601
Chr5	13400001	13500000	2780
Chr5	13500001	13600000	20319
Chr5	13600001	13700000	15829
Chr5	13700001	13800000	26025
Chr5	13800001	13900000	10394
Chr5	13900001	14000000	9432
Chr5	14000001	14100000	0
Chr5	14100001	14200000	33950
Chr5	14200001	14300000	21971
Chr5	14300001	14400000	10181
Chr5	14400001	14500000	14107
Chr5	14500001	14600000	18571
Chr5	14600001	14700000	6549
Chr5	14700001	14800000	4160
Chr5	14800001	14900000	2112
Chr5	14900001	15000000	16590
